Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
215,观看之道：“像化”国家形象的视觉识别框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485899&idx=3&sn=33fe7b12eccfb53e112ab9ab0101d74c&chksm=e8c51f0cdfb2961ad266f914b9b47aafe954200b3bfaea9fd4b49a812a279c12b7a0e762abcf#rd,3,2018-11-12,0.0,1.0,1.0,1.0,,,,
216,1978－2018：外国文学研究40年的回顾与反思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485882&idx=1&sn=1b4cbffaef20387220b73e466d064ebb&chksm=e8c51f7ddfb2966b20a9dfc805b40ca40dc642a79fd715b3539cac47a38ebe05ae7e6e5e6920#rd,1,2018-11-7,0.0,1.0,1.0,1.0,,,,
217,遭遇问责的高等教育绩效化评价：一个反思性讨论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485878&idx=1&sn=f5a9533df43fabfe0a368282b43b866b&chksm=e8c51f71dfb2966710c0da4fdb6275e03a92d34d44bf6dd22f7737a10f12ed506d35026e3d21#rd,1,2018-11-6,0.0,1.0,1.0,1.0,,,,
218,变动中的世界与作为全球经济“稳定之锚”的中国,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485872&idx=1&sn=74e97df08c8b18bfa0138fc626a6ca3f&chksm=e8c51f77dfb29661757081516e37b96e86a24e0e4a4286b5e4a9b06116e3685884d148b6c4ff#rd,1,2018-11-2,0.0,1.0,1.0,1.0,,,,
219,阿多诺的否定美学：从审美到审丑的辩证法,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485867&idx=1&sn=9e47f003027a0af5e30cb10c6d14b430&chksm=e8c51f6cdfb2967ad87b3d2f198b627ca97aeb161582ecd8a613fa5203460178540ba3b0cdcd#rd,1,2018-11-1,0.0,1.0,1.0,1.0,,,,
220,养老金改革、隐性负债与中国经济动态效率,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485857&idx=1&sn=55d9144f35b3ccecd01fddd66994945f&chksm=e8c51f66dfb29670822aad0a4bdfaadf92bda52ad48ce115a76f297c7ddc2254176b64dc4a1b#rd,1,2018-10-31,0.0,1.0,1.0,1.0,,,,
221,中国智库的独特发展道路：对国外学者研究之思辨,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485848&idx=1&sn=a526ea43634ad9eec67bc2db48a193f6&chksm=e8c51f5fdfb296495562e430f669eda4ef24ffa833f3e88bae874193fa2f25f0fdb1eef729f0#rd,1,2018-10-30,0.0,1.0,1.0,0.0,,,,
222,新古典现实主义理论中的智库角色：一个分析框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485844&idx=1&sn=f2e54f42938b0f3f6512bf79e6871355&chksm=e8c51f53dfb296452df86ee41be9322a57ad2c3c666ad456b6fcdeeeaee2d4c4ace210179337#rd,1,2018-10-29,0.0,1.0,1.0,0.0,,,,
223,动态|《南京社会科学》在2018年 期刊影响力指数排名中位列综合类第8,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485836&idx=1&sn=4eb24109a8fc3fa25a49f1aec9204a34&chksm=e8c51f4bdfb2965de608dd8c6fb8f982b2d21196d94f6c9800c6dc9defbd39f5d1e2d679d19f#rd,1,2018-10-26,0.0,1.0,1.0,1.0,,,,
224,全面深化改革、市场经济与国家治理的逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485830&idx=1&sn=5388ddc65e68de9ca7d19a9cfa1ef328&chksm=e8c51f41dfb296573a0298cf52da0883b1c6dd0fbc559b9926aa9e5d9f4ba6602a80887ceb62#rd,1,2018-10-25,0.0,1.0,1.0,1.0,,,,
225,论新时代中国特色社会主义文化坐标,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485826&idx=1&sn=077e235f7c5832c1c65d065535edd641&chksm=e8c51f45dfb296538c93c9d66d9024d7c15f948fa05f3cc362f8a3107cfd18fa110f3d4a3d0c#rd,1,2018-10-24,0.0,1.0,1.0,1.0,,,,
226,论我国国有自然资源的范围,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485822&idx=1&sn=bcd7eab2f97854ab01e5cc8fe1bd5a25&chksm=e8c51fb9dfb296af84b7dd81d80bb96aded0c4b466ae873979f49a7c83c92f5f210fc7ed2ee9#rd,1,2018-10-23,0.0,1.0,1.0,1.0,,,,
227,开放不等于公开、共享和交易：政府数据开放与相近概念的界定与辨析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485818&idx=1&sn=1e88fc472f9bf434eb1233f8f4785b0d&chksm=e8c51fbddfb296ab94f979f39e457465348876086652ba9c4a455ad695afe059bc90c205e9bf#rd,1,2018-10-22,0.0,1.0,1.0,1.0,,,,
228,义务教育改革与发展40年的中国模式,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485812&idx=1&sn=61a395640aa830b9f18dba6b745da723&chksm=e8c51fb3dfb296a5f3aedaa2fce43ded2ca93c73fd1e22fe2b07d352a66d926acaf991f44559#rd,1,2018-10-19,0.0,1.0,1.0,1.0,,,,
229,技术媒介与当代文学生产的“后人类”向度,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485803&idx=1&sn=9c7e177395f876763c45ebedf0613d9f&chksm=e8c51facdfb296ba1303d29d5dc035b1adde3aba2a49b90aa0d2964bde27d68795543ceec04b#rd,1,2018-10-18,0.0,1.0,1.0,1.0,,,,
230,新刊速递 | 2018年第10期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485793&idx=1&sn=882834a0343ea335eef937cb3677c78d&chksm=e8c51fa6dfb296b0004c1588f85a1b6005f86b7a54a33f0280930ad370fc8c45f792918513d4#rd,1,2018-10-17,0.0,1.0,1.0,1.0,,,,
231,共享经济视域下重混创作版权法律制度的构建,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485786&idx=1&sn=640e7f33491280fe9782b30dcba87d70&chksm=e8c51f9ddfb2968b7fd8b3a0ca509936a83ab944f0455db5ed8b0c5c968557e6de1995f7d9ba#rd,1,2018-10-15,0.0,1.0,1.0,1.0,,,,
232,论面向知识生产力提升的一流学科建设逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485777&idx=1&sn=63f4b88dc9c64f8f768d84256f3c9d69&chksm=e8c51f96dfb296801a4179230d03e97c77e45bc2f1faaaf6770c9267936e898fd310d2566762#rd,1,2018-10-12,0.0,1.0,1.0,1.0,,,,
233,小额信贷对我国城乡收入差距的影响——基于小额贷款公司省际面板数据的实证分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485765&idx=1&sn=f0382165d6a38d0a35bff015409aa13f&chksm=e8c51f82dfb29694276775248223401a71d9d5e357d75e51b3c5357a52c7567d6cdceb9b5123#rd,1,2018-10-11,0.0,1.0,1.0,1.0,,,,
234,朱熹对《论语》“自行束修以上”的诠释及其意义,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485762&idx=1&sn=5aed7b50ae7e5ff32828025675643847&chksm=e8c51f85dfb296937c71d66cc77b8a3b394126468f9ec44250aa35be51204908f3b3bff8f682#rd,1,2018-10-10,0.0,1.0,1.0,0.0,,,,
235,改革开放40年中国国家创新体系的路径选择与启示,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485746&idx=1&sn=baa9d2ac73717edeeb90c470751ab94d&chksm=e8c51ff5dfb296e389a8b4390cab0a1a6bdcc2c27e2da3f2115c8255c6b3eb352ac3a1f0b68b#rd,1,2018-10-9,0.0,1.0,1.0,1.0,,,,
236,改革开放40年财政政策对居民消费的影响,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485741&idx=1&sn=dfabdb392d2e8dcc113a6e418450dd11&chksm=e8c51feadfb296fc0d7abc236d4ec9654bf1cd6bc5565c49ea4f519ed74030064a845294e7c8#rd,1,2018-9-30,0.0,1.0,1.0,1.0,,,,
237,司法权威的结构要素与基本表征,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485724&idx=1&sn=a065aca32d9241e0e987a02164d4c1fb&chksm=e8c51fdbdfb296cdfbba5487b73a4452aa740ed8827f2b146d044db63566e7f5a5a5859e627f#rd,1,2018-9-21,0.0,1.0,1.0,1.0,,,,
238,“科幻·想象未来的方式”研究专题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485717&idx=1&sn=7c50decfacd425760e1ec14965adc355&chksm=e8c51fd2dfb296c4fb2afaa601708082711a28b935174ff85aeb8c8b4f413387de46198dd8af#rd,1,2018-9-19,0.0,1.0,1.0,1.0,,,,
239,叙事与奇迹：科幻文本中的人工智能,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485717&idx=2&sn=a60dd64af12f426b60e43d92f40a517a&chksm=e8c51fd2dfb296c423d4e397e3dc48026addf327d5a88b43b699659ab329f42722068d52712c#rd,2,2018-9-19,0.0,1.0,1.0,1.0,,,,
240,后人类视野中的正义 ——猩球系列电影中类智人的伦理考察,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485717&idx=3&sn=ab13384196ea0eac378e283e088e7f1a&chksm=e8c51fd2dfb296c4f3b34f0da1ccca34ee5da62dce57a156e9f76b49c5a0bf76b9182929052e#rd,3,2018-9-19,0.0,1.0,1.0,1.0,,,,
241,异星语破译中的乌托邦想象,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485717&idx=4&sn=b6cd4eada3691f8a052302b99f1817a3&chksm=e8c51fd2dfb296c471dc4e3ea870e27cbdfadce7b6f6a6fcae59750943fc1b23186b4fe5da8c#rd,4,2018-9-19,0.0,1.0,1.0,1.0,,,,
242,新刊速递 | 2018年第9期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485681&idx=1&sn=51c4e3f8c3bcd0d945571cb31dcb8543&chksm=e8c51e36dfb297203a70731f5fe1ff06fcedc9c45e61d95a5cd7cc3d1a0a10ade3426b00912f#rd,1,2018-9-17,0.0,1.0,1.0,1.0,,,,
243,中国产业结构变迁的区域特征与空间格局演变,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485675&idx=1&sn=3ed85051f60e6c698b573ff2e1ee59b1&chksm=e8c51e2cdfb2973a76895b58cecf6a81fe9044c31d858b66d027f534ad39ecd66287241ee4c7#rd,1,2018-9-14,0.0,1.0,1.0,1.0,,,,
244,中国工业企业创新的空间集聚,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485667&idx=1&sn=082b0a1a9f764b62dd341f246f9ff644&chksm=e8c51e24dfb29732368aad9da2d7b92864be691143b58a2886626bbee5850398c5883b4f30e2#rd,1,2018-9-11,0.0,1.0,1.0,1.0,,,,
245,异质性研发补贴、技术进步方向和环境政策绩效评估,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485657&idx=1&sn=0c5c3cd503267b2a8bb8ff9045d6290f&chksm=e8c51e1edfb297088aa58899cb58fb4837e0af520dd9fc465a920215db65f8f1574f79410ba0#rd,1,2018-9-10,0.0,1.0,1.0,1.0,,,,
246,党内法规与国家法律衔接协同的几个基本问题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485651&idx=1&sn=4320f870a8f60e176090a11e276eff22&chksm=e8c51e14dfb29702d8e625ec893f47358698832756f21b287894163138cd3a2a7194ce169ee9#rd,1,2018-9-7,0.0,1.0,1.0,1.0,,,,
247,非自愿移民社会分层研究：一个分析框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485645&idx=1&sn=309d4fdb072816eea64a2b75461602df&chksm=e8c51e0adfb2971cf07b15fd75eaa79ffab25e2e36842d92b08e772548ab3a911d036d0545dd#rd,1,2018-9-6,0.0,1.0,1.0,1.0,,,,
248,《资本论》哲学的三大解读,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485635&idx=1&sn=2b66f70548b8d4cb7241372496855e20&chksm=e8c51e04dfb2971234b4ee1e4cf79caca4d18414cb1bdfc5bfc343fc6d6770343a3b481341a5#rd,1,2018-9-5,0.0,1.0,1.0,1.0,,,,
249,人类命运共同体建设的逻辑建构与实践要求,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485629&idx=1&sn=71bbd8836e45be35bd63330e6f459ff9&chksm=e8c51e7adfb2976cbf91ab144f41442daffdf338dd901949aa0f1311f7eae6cb4ff4b046179e#rd,1,2018-9-4,0.0,1.0,1.0,0.0,,,,
250,新刊速递 | 2018年第8期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485619&idx=1&sn=514866ff543c59916e5b98c853d71e83&chksm=e8c51e74dfb297621aa4540d38f723c4fa40a02778ff6d916ad9c08416d7b76bc320f7060474#rd,1,2018-8-10,0.0,1.0,1.0,1.0,,,,
251,以医疗为中心的“三医”联动改革：路径与策略,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485612&idx=1&sn=ff8a9e6d8cd0a6bbd9a02cb29f046f70&chksm=e8c51e6bdfb2977d8b6052903fb28a25e4e6f58fb5efd82feaa2f2d97ebc55227407735ba8d4#rd,1,2018-8-3,0.0,1.0,1.0,1.0,,,,
252,治理体系下的公共管理研究：中国共产党十八大以来的回顾、特征及展望 ——基于CSSCI期刊论文的可视化分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485607&idx=1&sn=579b532f008fcbee878793b7bd7bd40a&chksm=e8c51e60dfb297763d75b43fae6db777684c8c2faf13cbee8e3a2373eeb355097707d46555a5#rd,1,2018-8-2,0.0,1.0,1.0,1.0,,,,
253,以治理推进全球化：评估与展望,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485599&idx=1&sn=7393b3523f7ac5f5162d668a5807842f&chksm=e8c51e58dfb2974e98ba1b513682999253575f4860e082025564ecea328d03fdd2e9b0a87273#rd,1,2018-8-1,0.0,1.0,1.0,1.0,,,,
254,回应时代命题   拓宽学术视野  担负学术使命,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485596&idx=1&sn=47913845b0e31df20e228451831469c3&chksm=e8c51e5bdfb2974deae0cfe5cf7ffd99353da8d34b765e0c9d4a19fca929f85cbb32900dd2a5#rd,1,2018-7-31,0.0,1.0,1.0,1.0,,,,
255,记忆、认知与记忆本体论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485590&idx=1&sn=7b4867cdd68e45e11b94c6fd11dc036f&chksm=e8c51e51dfb2974747c71aa5914de0b0d881d234b964bea9245445ac0c0b0636e039ffe608d1#rd,1,2018-7-30,0.0,1.0,1.0,1.0,,,,
256,中国文化产业政策演进研究（2002-2016）,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485583&idx=1&sn=3edd5f81ededd44289c11e30b1d2d9b5&chksm=e8c51e48dfb2975e07f84fdb1e22e8e40bdd72aa5258aa0f875639d031956df21c5293a21bde#rd,1,2018-7-27,0.0,1.0,1.0,1.0,,,,
257,社会质量：欧洲议题与中国走向,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485576&idx=1&sn=66bedb766703a380ca33d7340ca3da73&chksm=e8c51e4fdfb29759c04a4cd3ff34862f4f82734525c90c6ea12a8cb73f2e81d24f5b50d3a516#rd,1,2018-7-24,0.0,1.0,1.0,1.0,,,,
258,重构新闻业的想象：虚拟现实新闻的创新价值与实践困境,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485573&idx=1&sn=d9eaf345e44c865ea52bbe5de465ffe8&chksm=e8c51e42dfb297540098367bee5aa81bd8ad8b2776f80af0866a946bf46a856d815ca21389c5#rd,1,2018-7-23,0.0,1.0,1.0,1.0,,,,
259,计算智能在媒体内容挖掘领域的前沿应用与新趋势,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485561&idx=1&sn=c1f53cdfbbea55d4ea76984e311baf34&chksm=e8c51ebedfb297a84c031ca5da5812868e69cd390c864bbd2edfe800530ed8da821ac407fc40#rd,1,2018-7-20,0.0,1.0,1.0,1.0,,,,
260,论民间规范与地方立法的良性互动,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485558&idx=1&sn=2589fde5babef7aafe60cc5c73e9eb63&chksm=e8c51eb1dfb297a7db2238d0c71c2c870e1b59760f35291660ca1b7d873c58eac94d997db4fc#rd,1,2018-7-19,0.0,1.0,1.0,1.0,,,,
261,新刊速递 | 2018年第7期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485549&idx=1&sn=3832dfb8eebf906a8884a29749ef75e0&chksm=e8c51eaadfb297bcdfc84c9ed6fc4142d838a2db6339be8befd85d1f75926896c4e76385ca48#rd,1,2018-7-16,0.0,1.0,1.0,1.0,,,,
262,加强中国近代史研究的“说理”性刍议,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485539&idx=1&sn=29197f5d9417fcffb76342fb868a2d43&chksm=e8c51ea4dfb297b2939c221364bd20069f12168c78bbfc8b94f7c1596ba199d6c5e912e7b9ab#rd,1,2018-7-9,0.0,1.0,1.0,1.0,,,,
263,“社会综合治理”：中国治理的话语体系与经验理论——兼与“多中心治理”理论比较,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485532&idx=1&sn=736a138c6196a6a88af6a94b8619229b&chksm=e8c51e9bdfb2978dbcbd0679c07e2c765ccf2e1f113fb9b63a3a8479c9fda7e73026fc7219ca#rd,1,2018-7-6,0.0,1.0,1.0,1.0,,,,
264,新高考背景下普通高中面临的挑战与应答,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485521&idx=1&sn=1ef3bf4d04e144ce7e7ef57b034eeb3a&chksm=e8c51e96dfb297809a80e15dc93bd3ab5657c653ec0fbb938e3dab197df45327beafef20039a#rd,1,2018-7-5,0.0,1.0,1.0,1.0,,,,
265,新时代中国基本医疗保险立法的机遇与发展,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485511&idx=1&sn=34c71d2050389225571eb26ceb8cdcc9&chksm=e8c51e80dfb29796a75c0afa6913238d1e7bc7a039c61790ab7e19a3de5ceef991e564105a47#rd,1,2018-6-29,0.0,1.0,1.0,1.0,,,,
266,传播学史视域下媒介研究“民族志转向”之辨及其价值探析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485502&idx=1&sn=955d61fb69a04a22536e8d974378d80b&chksm=e8c51ef9dfb297efc7648bb9e0a5087ada8615c16568669e258ed6177fc2ff508a948f2a99ea#rd,1,2018-6-26,0.0,1.0,1.0,1.0,,,,
267,奇异诸众：个体化与先个体化——维尔诺的《诸众的语法》解读,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485491&idx=1&sn=7a64280a92d2f1b5ea6f2eb614a14650&chksm=e8c51ef4dfb297e25bacd05583372383220cedf478467024bca62e0dffc035afef99c2539964#rd,1,2018-6-25,0.0,1.0,1.0,1.0,,,,
268,大数据技术背景下的传播转型及其异化风险,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485481&idx=1&sn=19d827eb65058e45a0a25b27c0b0e59c&chksm=e8c51eeedfb297f84f0b92a5b6e0e63b4fcded0373a9333aa8893f795bc57c175c070c2f20b1#rd,1,2018-6-22,0.0,1.0,1.0,1.0,,,,
269,大学衍生企业：概念属性、创生动因与运行机制,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485473&idx=1&sn=b9e01f5b008497553682376f202e9529&chksm=e8c51ee6dfb297f08e91ad4fe9ab319102777a40fc44ab9b70715dd0603a8fe17dce967651a4#rd,1,2018-6-21,0.0,1.0,1.0,1.0,,,,
270,中国建设制造强国的进程与行动框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485462&idx=1&sn=cd36933c0d3bbf0164dfebc705210801&chksm=e8c51ed1dfb297c7597980c9a1cdfdb0c3335097e64196619144769ea06af947bf89c897f0be#rd,1,2018-6-20,0.0,1.0,1.0,1.0,,,,
271,新刊速递 | 2018年第6期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485451&idx=1&sn=72369fbb74066ac48a496f5d46489900&chksm=e8c51eccdfb297daaaac1c799612d57e99b12856ec1277ead9f0eba74012928414bd851570b4#rd,1,2018-6-15,0.0,1.0,1.0,1.0,,,,
272,人工智能时代：技术发展、风险挑战与秩序重构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485445&idx=1&sn=39405a1437149bfc19bca3b117b83df2&chksm=e8c51ec2dfb297d4290a86300426744f5b06400d311c95ad634151e6678a490126899d5e2ba7#rd,1,2018-5-31,0.0,1.0,1.0,1.0,,,,
273,为什么要建设“中国城市科学”,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485431&idx=1&sn=574f526a5840e11ddc482ca941ad14d6&chksm=e8c51130dfb29826ecefa47a54e90fabc6783200d981cc31e9fbf031c18c5d3f4e3139af7134#rd,1,2018-5-29,0.0,1.0,1.0,1.0,,,,
274,省域主体功能区格局塑造与空间治理 ——以江苏“1+3”重点功能区战略为例,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485424&idx=1&sn=0e333be68deeb42a7dd1948bb131f6d0&chksm=e8c51137dfb298211eee98dce9e18d28a63a6969d07d962f98ea284a90d8eb84c343b68fbabd#rd,1,2018-5-28,0.0,1.0,1.0,1.0,,,,
275,从“生产空间”到“空间生产”的城市群区域增长模式研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485420&idx=1&sn=bae0555ea3834bb9155b42aada81559e&chksm=e8c5112bdfb2983dea216b83c1b49bb6d57766314232fce2d3c45364379af638e302c0641899#rd,1,2018-5-25,0.0,1.0,1.0,1.0,,,,
276,从情感研究的起点出发：去情绪化的情感与媒介效果研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485410&idx=1&sn=f4709507c10f188ba85d0bf9f64e7bcb&chksm=e8c51125dfb298336bcf2a2e72d8b3eabbd7e03be30b812218e7fbfb5125815c441b302dabb4#rd,1,2018-5-24,0.0,1.0,1.0,1.0,,,,
277,中国城市群发展的新方略与动能再造,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485399&idx=1&sn=e2cd21634744dfed85efb27f2de38fe3&chksm=e8c51110dfb29806c400d00a2d889186e1414163b4eb3981cf58c0ed3d483b4aab9434d52116#rd,1,2018-5-22,0.0,1.0,1.0,1.0,,,,
278,从“记忆的技术”到“技术的记忆”： 技术怀旧的文化实践、情感方式与关系进路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485394&idx=1&sn=2f0d12be1a661cec2ff6e82155d32053&chksm=e8c51115dfb2980318a4b36483361a9fb4551589b0fdce5c04a5fb7e16a7f927afa72b9704db#rd,1,2018-5-21,0.0,1.0,1.0,1.0,,,,
279,法治命题的定“性”研究 ——建构中国社会主义法治话语体系的基础研究之一,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485386&idx=1&sn=00e40ab21ec1025f73fc8ec7b6ac86a2&chksm=e8c5110ddfb2981b1106dc8ab724e991debfd4d8887d5e1a45baab17f225dea32a8bd4eef726#rd,1,2018-5-18,0.0,1.0,1.0,1.0,,,,
280,教育的本质即诞生性——阿伦特的教育观及其反思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485369&idx=1&sn=367f1665a25c9c6428dce9f1cb6dd923&chksm=e8c5117edfb298684f1e0c59300bc4e9be6edd128ab17d65634da492b727294b3e1c5b70bd11#rd,1,2018-5-17,0.0,1.0,1.0,1.0,,,,
281,新刊速递 | 2018年第5期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485360&idx=1&sn=9e2303ba72d56b83cd3799e0a0870741&chksm=e8c51177dfb298613e8c190fed65e74718405a9bdc3cbbb7114016b2b4a6ad2be024038606f6#rd,1,2018-5-16,0.0,1.0,1.0,1.0,,,,
282,习近平与新时代抗日战争纪念,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485354&idx=1&sn=b0db03bc9337ac9ba6d951fcf41c3390&chksm=e8c5116ddfb2987b6cf7a63a82ebf4b94a169a765f4dcfcaab944bb16989d0f895f1a9beb33e#rd,1,2018-5-14,0.0,1.0,1.0,1.0,,,,
283,国家安全视野下的网络治理体系构建,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485349&idx=1&sn=eca2964b76fb9b9c162ea529195719fe&chksm=e8c51162dfb2987407a15f83276467efb77057dfce0544aac1cb7502949a3f1df32244c3293c#rd,1,2018-5-11,0.0,1.0,1.0,1.0,,,,
284,迈向网格化管理：流动社会背景下的科层制困境及其破解之道,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485344&idx=1&sn=ecfa6f7861e296e8e0dbcc23fc5d429c&chksm=e8c51167dfb2987110bd2ebee0f2bdfcab3a0259afcd701862d8ddb3052c4f7d6733e39660e8#rd,1,2018-5-10,0.0,1.0,1.0,0.0,,,,
285,互联网的经济增长效应和结构调整效应 ——基于地级市面板数据的实证研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485336&idx=1&sn=66c2562569001193d1f0bacc1cd54428&chksm=e8c5115fdfb298494891bac01782a25a150198cd96eb12de4eafbe83978112e380057c30856b#rd,1,2018-5-9,0.0,1.0,1.0,1.0,,,,
286,特朗普贸易战的基本逻辑、本质及其应对,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485321&idx=1&sn=8a27e56b7e121a989e7048eb8408f655&chksm=e8c5114edfb29858e002bcdf914ae54b256c0a4bf6ef5be7214783c3c123a9432f0fa87be00b#rd,1,2018-5-8,0.0,1.0,1.0,0.0,,,,
287,文化整合的红色记忆维度,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485313&idx=1&sn=dd868ff6d3cde82a08d314ce9d9bc894&chksm=e8c51146dfb29850c1cc4d2383064ee6a4058b4a74b94e1529f5c3b7c254d06b252509e4aa84#rd,1,2018-5-7,0.0,1.0,1.0,1.0,,,,
288,“权责对称”与我国分税制以来的财政体制改革,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485307&idx=1&sn=0c7e9079f4ab9d0fcbaa111393a565b9&chksm=e8c511bcdfb298aa4110707afcadb6c733f3fa009ebb2b755498224b81e8167c0bede5014491#rd,1,2018-5-4,0.0,1.0,1.0,1.0,,,,
