Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
494,王柱国 ▏适宜性行政规制：生态规划适宜理念的借鉴,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484521&idx=2&sn=1c770889b5bba2f6ba123bd09286ae05&chksm=96fd6836a18ae120bef570292aa657c208e5fca82c61c779d409b10d0937e218fe40d38855e1#rd,2,2018-9-11,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
495,梅  扬 ▏重大行政决策合法性审查制度的构建,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484521&idx=3&sn=2ddd726feef05bdc93dbb4c082ff90fa&chksm=96fd6836a18ae1205f07ab83c8da764798ce864849241b9e152675308bbb64a07649211691b1#rd,3,2018-9-11,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
496,陈  赟 ▏张载哲学的本体论结构与归宿,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484516&idx=1&sn=ae6862b78dbccb38f6d678579cd13ace&chksm=96fd683ba18ae12d291e0afd2772e51bdc0de714c930793b1eeb7935df20b4f7488f5a7052a1#rd,1,2018-8-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
497,彭树欣 ▏体用合一论：刘元卿的儒学立场与特色,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484516&idx=2&sn=00bad8af4910c245450610699211eaf0&chksm=96fd683ba18ae12d7e12a97095dcbba6cf30a281b28c97a59fdd92999d51190395127d597b8e#rd,2,2018-8-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
498,张品端 ▏朱熹、王阳明对《大学》诠释之比较,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484516&idx=3&sn=ef3499ebe620af26a90d3b8c03177a5c&chksm=96fd683ba18ae12d389f685f238817bb277836954e33766b56b657adcab9facd3e2bbf6361b1#rd,3,2018-8-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
499,《江西社会科学》2018年第8期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484511&idx=1&sn=41f5d333e127bb818be5ed8c747dc2f7&chksm=96fd6800a18ae1168c39d02950367a1762d04da9799fe050334d3e44be081f0c3d24a667afc0#rd,1,2018-8-27,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
500,温世扬  梅维佳 ▏土地承包经营权主体制度的困境与出路,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484506&idx=1&sn=1f0ceb68bb1a404034209158a55ae2b8&chksm=96fd6805a18ae1138e394d7b469debd4d5e1d474c6ae391bdfa94b2d44d869dec4dab6d14cc7#rd,1,2018-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
501,赵申豪 ▏自动驾驶汽车侵权责任研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484506&idx=2&sn=f4b94cee6609bd3b7c102e0472635c32&chksm=96fd6805a18ae11341f344032570f3eddc9c3347803479f01363c19c4e03303197071d3b8cbb#rd,2,2018-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
502,唐   瑭 ▏生态文明视阈下政府环境责任主体的细分与重构,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484506&idx=3&sn=b598e8ecd7777221e78c7c43cc62aa3d&chksm=96fd6805a18ae1137726e072eee5d9a7f41480a2553c6664a7859d825860c28994a412c6b15e#rd,3,2018-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
503,张一兵 ▏作为自我和客我的身体相的能知 ——广松涉的《存在与意义》解读,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484499&idx=1&sn=ff420e33fbc3e6d415400bb2857e6bdb&chksm=96fd680ca18ae11a7d9ca6613e974def0d329b1bab8f15cfd9c9268463ea2ae6709116556d5e#rd,1,2018-7-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
504,陈  飞   卢旭东 ▏自由、平等与财产权： 马克思超越自由主义正义观的三个方面,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484499&idx=2&sn=fb977cbf4849c6dea15e658398ac28aa&chksm=96fd680ca18ae11ae6af1406200086a623760a44bbbe3a6f2c38f9be6c2ec6b27938b30b002a#rd,2,2018-7-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
505,林  密   陈   铮 ▏《共产党宣言》中的不平衡地理发展思想 ——从哈维的空间理论谈起,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484499&idx=3&sn=4e8d20117a05279ee8898d5c03990e82&chksm=96fd680ca18ae11a3a6ade655749f6804a3870b167c9e3025a3746fe146c8712a69f1b164ff6#rd,3,2018-7-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
506,《江西社会科学》2018年第7期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484491&idx=1&sn=747fd79d508a60a72214ec138a46ecec&chksm=96fd6814a18ae10276fe766ec493560cd566277f1ec14c17b69039c1718db80d320577e9c173#rd,1,2018-7-23,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
507,傅其林 ▏马克思主义文论本土化命题的理论自觉,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484482&idx=1&sn=f1d2738538ee1586f6b902af9a63b94d&chksm=96fd681da18ae10bd998afe6e828b16a7bf0f839c7281d8eaf248df5c43a7657beb4e53f7b79#rd,1,2018-7-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
508,李永新 ▏本体阐释与马克思主义文论研究的中国经验,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484482&idx=2&sn=3bae6f845b7ff001a656c29b145790f3&chksm=96fd681da18ae10b63dd4e470ba2a7808006b154a8ad66baac680ff25560f6c5159b2b3b16e7#rd,2,2018-7-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
509,刘晓慧 ▏托尼·本尼特的体裁社会学: 马克思主义文论研究的新视野,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484482&idx=3&sn=ffc1c9141b43c542e60cb0bc6d9a6683&chksm=96fd681da18ae10b2803ea6adfd04cb2aa65b55d11748d0dc99412c3b695016ae93561532770#rd,3,2018-7-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
510,《江西社会科学》2018年第6期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484476&idx=1&sn=518a2411a7017adb26484fa7f738895a&chksm=96fd6863a18ae175b2f33abb6e574c8ec897e26d1e1f193fb346d6199489912fa0fb63ce19d9#rd,1,2018-6-25,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
511,《江西社会科学》2018年第5期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484471&idx=1&sn=4d2d4baf1bc72305e6687dd9a55a0ea2&chksm=96fd6868a18ae17e2245a9321f36d1247b70c67bfd69338bcfdc35c5714137b1fd3396896773#rd,1,2018-6-6,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
512,卢代富 刘云亮 ▏社会信用体系属性的经济法认知,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484471&idx=2&sn=d18853df577af4aa11d31d7a0da26904&chksm=96fd6868a18ae17e0aa7a7c81366ae623676d89c3ce48974429ffaf33e2df4c27bd3a0892be8#rd,2,2018-6-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
513,俞志方 刘沛佩 ▏“罚没分成”的证券监管有奖举报制度构建,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484471&idx=3&sn=2c0dd0be6c57d89284facccd2f85645d&chksm=96fd6868a18ae17e1ecf541a787d0747864541b17c7a2e5c85068e8ffe4995046569b13b9e57#rd,3,2018-6-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
514,肖忆雪 ▏资产收购中股东、债权人、公司的利益平衡 ——美国事实合并理论的启示,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484471&idx=4&sn=8e0be48c8efbc3b5c194de19ddfc0f30&chksm=96fd6868a18ae17e7eac368c77720f3d754951dc1ff4956f3bc589189a716cecf7a41cde1310#rd,4,2018-6-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
515,成龙 ▏习近平人民主体思想的理论来源,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484465&idx=1&sn=d3c20b2ecf5513f6cb8e7d8c50577d37&chksm=96fd686ea18ae178e1d89793a0d47575a3210f5ca6542fc63985dacb0781cad96361272b0314#rd,1,2018-5-14,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
516,付清松  ▏习近平新时代全面深化改革的方法论探析,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484465&idx=2&sn=70b1267005f6b86649bd0541bb84d5a7&chksm=96fd686ea18ae178e6316d369c47561f145572cbb5318a4a289dadf9535f1c4c9ff9279b44c4#rd,2,2018-5-14,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
517,张明 ▏中国特色社会主义新时代的理论创新——兼论发展当代中国马克思主义理论的基本问题,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484465&idx=3&sn=2ed1d23cead9fb85e60254841260bc8c&chksm=96fd686ea18ae1786c1ae27fd66c3d2e088fcae67a863b6abb64dedf73fa469dd72565697ec4#rd,3,2018-5-14,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
518,《江西社会科学》2018年第4期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484450&idx=1&sn=2b33305fe559c1d8d9d69c8e9d3a2a05&chksm=96fd687da18ae16b91cec5b20e89db0637daef65a2e71784931fac054667aac74e65d910f1d4#rd,1,2018-5-8,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
519,习近平谈如何学习和理解《共产党宣言》,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484443&idx=1&sn=89de3a294256aa29b36f416736c64945&chksm=96fd6844a18ae1525bc4eba280ccd7aa5b69f4e9b29d8281ef47d890ec080f33aeca6e6b2105#rd,1,2018-4-25,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
520,中国社会科学院院长、党组书记谢伏瞻深入赣州调研，他强调了这些事…,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484443&idx=2&sn=284c1bc66ddf1db51beb89e96e99fcd1&chksm=96fd6844a18ae152522f7ee12f08a0792fafcdb2daa765f5731806cade071e69c509a95ed44c#rd,2,2018-4-25,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
521,【赣鄱智库】副院长龚建文带队深入余江县开展调研,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484443&idx=3&sn=d338f2c71445272af638afc7e2994138&chksm=96fd6844a18ae152641c30d1402ea85191138d7edb05ff9b228e3dfd29fe9b43b613f8315b1e#rd,3,2018-4-25,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
522,《江西社会科学》2018年第3期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484426&idx=1&sn=1a5c62af09178d74d94a558a94bf1160&chksm=96fd6855a18ae143996faed0a2cdd0c9bb2a948c535f763873da6bbf2988810d59e87b2e99f8#rd,1,2018-4-23,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
523,马拥军  ▏马克思的共产主义信仰形成之路,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484426&idx=2&sn=1dde28b3e2ac21eeddc6ff5d3f123778&chksm=96fd6855a18ae143e1ead094361ff09f422ecbc3929e198e8359768e88dcc213ecbb825e18e6#rd,2,2018-4-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
524,陈雪虎  ▏清末民初的文论体制化 ——以课程和教材为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484426&idx=3&sn=05a6336247591d3e33a240ab10b32571&chksm=96fd6855a18ae1439fe2544ead33d05570a04f9260bf55f32cd6a5122215d3031e376a4c6511#rd,3,2018-4-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
525,李   玮  林伯海  ▏中国志愿精神培育的社会环境优化,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484426&idx=4&sn=19946cdc744d4f1b1a2daa5f90ea63c6&chksm=96fd6855a18ae14328500249b50f583cf039940a6ee82c59dfe7d42067c0a60c1264f3d89ce2#rd,4,2018-4-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
526,《江西社会科学》2018年第2期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484419&idx=1&sn=4c11bb0827af27594f8d1cb15c86a8f0&chksm=96fd685ca18ae14a5bc38cb9a50dd7282076fb1f60cf60b61e76aca01a2ca85fd401a09ad199#rd,1,2018-3-22,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
527,李海青 ▏中国共产党：马克思主义的使命型政党,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484419&idx=2&sn=7baa1d065b4cb5a37f2b247c52891f11&chksm=96fd685ca18ae14a6090937ccd4375b9498e443905bf2d0006e77f3ede7360098e0912daeb1e#rd,2,2018-3-22,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
528,汪晓文  张  凯  ▏“一带一路”沿线省份 基础设施投资与全要素生产率研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484419&idx=3&sn=d079093a069379dbf17d76598349e305&chksm=96fd685ca18ae14a1f55b9289feb3e2fe986ea018812b6ae321c4b79b9c6b83c5ef1236eb0ff#rd,3,2018-3-22,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
529,宋连斌  张溪瑨  ▏我国涉外一般侵权法律适用的 现状、特点及改进建议 ——基于93份裁判文书的实证分析,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484419&idx=4&sn=a351a3366e67d9f6bab90eb4c54f4133&chksm=96fd685ca18ae14ad526fee7292b1368b2620fe36234bf0e2b7b776b1d5f2d8aa91742b4446a#rd,4,2018-3-22,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
530,《江西社会科学》2018年第1期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484412&idx=1&sn=b567e909b3225c24389c1640abed2306&chksm=96fd6fa3a18ae6b505fbba0f6ab1c8717e6b80ec2a3c2dd1f27dbcf0e29a893bca029148db0b#rd,1,2018-2-24,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
531,张亮 ∣《新左派评论》的“更新”及新左派的再兴,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484412&idx=2&sn=35b1f8e400138d39ac29b92af928b912&chksm=96fd6fa3a18ae6b58e01dc0501d43ac632c5dc3051767ace8e08f2a6377070a2986758b99987#rd,2,2018-2-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
532,李蕊 ∣ 社会效益债券： 政府购买社会服务的法律制度创新,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484412&idx=3&sn=eb9afbf400cb3c249ecd1dc6adbd89e5&chksm=96fd6fa3a18ae6b523ad3476a2f5d42b4c08730b205797af26b7b625283fcab97da0d5bd3fb9#rd,3,2018-2-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
533,何齐宗  苏  兰 ∣我国公共精神研究的回顾与前瞻,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484412&idx=4&sn=9c7e176f085a9b0e0b048eb1ed519180&chksm=96fd6fa3a18ae6b59a622442d9bca5fcae94c5f489c0e3773b17c5d1f550184d6c05995a86e1#rd,4,2018-2-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
534,新春快乐，吉祥如意,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484411&idx=1&sn=2284c20418eb45227ffe62cbf18bc442&chksm=96fd6fa4a18ae6b2f63d8aaa5a5c9039a48abdb8033b02c21ae6f9d810c743c6dcd0ecbd8497#rd,1,2018-2-15,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
535,《江西社会科学》2017年第12期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484384&idx=1&sn=b704e316b32a0c7f101df726c8192c64&chksm=96fd6fbfa18ae6a93ef82134865c4b27595027cece7a907dab06e500a21ac208aed26d14a493#rd,1,2018-1-8,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
536,欢度元旦，喜迎新年,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484380&idx=1&sn=a5aacba1ed9ed540c09dc2e2a6d7221e&chksm=96fd6f83a18ae695a60dfa8bccebe926f6f80ffe6fab4dab2f6eccc77264413a8e0ffee7f743#rd,1,2017-12-31,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
537,《江西社会科学》2017年第11期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484371&idx=1&sn=0a2294b3033a5d0d4560ec019627a28c&chksm=96fd6f8ca18ae69a5afc5f91bdb49a5f7b283f63ab66ff6c1911a5e6668091e16dc424a42931#rd,1,2017-12-8,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
538,刘悦笛 ∣ 道德的形上学与审美形而上学——牟宗三与李泽厚哲学比较研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484371&idx=2&sn=1f4c7aeb7c0bd26bc5ec2b37e0fc2295&chksm=96fd6f8ca18ae69a88990d68ea6bfbc385aba8d2d7c3824b80cd4de1611c4050ca46f62cdfd6#rd,2,2017-12-8,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
539,刘俊 ∣ 农村土地股份合作社成员财产权体系与权能,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484371&idx=3&sn=4f3f80d1d7492b399d0955fd727d784b&chksm=96fd6f8ca18ae69add6cdc83404b8540c256efac3c9831b61353d41b212eca6d33dab59ab231#rd,3,2017-12-8,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
540,龚汝富 ∣ 近代社会转型中的宗法传统及其法律规制 ——以宗祧继承制度的消解为例,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484359&idx=1&sn=09729a285adcea9020ddd7b12fb4911a&chksm=96fd6f98a18ae68e0bb28709f0e3f327a5cfe69d4ae18378b57799f4ae38bda1c294c9a6aba1#rd,1,2017-11-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
541,廖凡 ∣ 投资者—国家争端解决机制的新发展,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484359&idx=2&sn=f6051ed443d743b93f8bd27cfe45fcc6&chksm=96fd6f98a18ae68e80b7d2a5521e256894016f49c7909d1c36806c4068a39cfaf827e1b5f88a#rd,2,2017-11-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
542,白永亮 ∣ 共享经济下灵活就业法律制度重构,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484359&idx=3&sn=a9834ae3f2ad792a7e2c4f2cb8463434&chksm=96fd6f98a18ae68e645f5448d2efec8581561bba35a8e831dda9e046f9a5852e8bced358f163#rd,3,2017-11-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
543,人工智能专题【三篇】,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484352&idx=1&sn=995ea18fbbf1455cac13c0611e3039ad&chksm=96fd6f9fa18ae689af75ebd2888bbf6c6aeba9c3e2a8f30e93e9793ea839e8c4a930efeddd58#rd,1,2017-11-9,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
544,徐英瑾 ∣ 伽达默尔的“成见”观、捷思法与人工智能,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484352&idx=2&sn=7d08a8ccf3dafe1cd9f95357f6e25978&chksm=96fd6f9fa18ae689b32644484b7b49700b1b76764745a19b5d5e66021bdd0ae5415a44554dfc#rd,2,2017-11-9,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
545,蔡恒进 ∣ 人工智能发展的突破口及其提出的新要求,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484352&idx=3&sn=14b22ac4f748b9055ab1c52c8c9fb6d6&chksm=96fd6f9fa18ae6895085d71b31f2f62a327bd05b75583c587ef58ad9789ed8d76df73b8b7cc0#rd,3,2017-11-9,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
546,高奇琦 张结斌 ∣ 社会补偿与个人适应： 人工智能时代失业问题的两种解决,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484352&idx=4&sn=c8c504a3eaefce3c80df48e952512a14&chksm=96fd6f9fa18ae689e2eff861ac5f4e3b41314cc90ad1b4756745e354f1da3ce9f26ede533d8f#rd,4,2017-11-9,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
547,《江西社会科学》2017年第10期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484338&idx=1&sn=27594413849bdecb7ea7a425be92467c&chksm=96fd6feda18ae6fb07b802ea495dfbcbd2625ab093673629a957bad2df6d645277994a88c062#rd,1,2017-11-8,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
548,《江西社会科学》2017年9期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484327&idx=1&sn=f90d31285c30465323cb149f2ee772c3&chksm=96fd6ff8a18ae6ee05b8040584a80a72de6a799367aaf97543dcfc9663da6e205dff12972976#rd,1,2017-10-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
549,【“文化心理学”专题】汪凤炎 ∣ 中国文化心理学：研究意义、内涵与方法,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484327&idx=2&sn=550331e4a71a835f2dfcbe8890c6fefa&chksm=96fd6ff8a18ae6ee1614ae657a7d9d56ebe96e6ba7cd442ff34658df8843b2e81c1305cfe9b6#rd,2,2017-10-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
550,【“文化心理学”专题】钟年  王堂生 ∣ 文化心理学视角下中国人的和谐与幸福,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484327&idx=3&sn=3aac5c21949e89ff61fe72299354cba1&chksm=96fd6ff8a18ae6ee89ce68da1ff7298b52ed0372652a07caef53e63e0eaff76c6165943bac80#rd,3,2017-10-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
551,谭洪波 ∣ 供给侧改革中“去”工业 与“补”服务业的统筹,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484327&idx=4&sn=0fd47a4aa66ddd4136383eec58bce950&chksm=96fd6ff8a18ae6ee4ea7f2e8ad1e8d1c4f74c37db24db731b8add92c4246e4166493d0a3b718#rd,4,2017-10-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
552,刘小枫 ∣ 历史哲学与中国文明的思想负担,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484321&idx=1&sn=120c8e972a3fd5d644c90da932429632&chksm=96fd6ffea18ae6e8d4198b4d108724797a165f3e0fe8c8a4159842f03ec549046a1418208f82#rd,1,2017-10-20,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
553,张爽 ∣ 真理尺度与政治术： 苏格拉底与普罗塔哥拉之争,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484321&idx=2&sn=18f6fc9eb559ed56414f03bbd9167a4a&chksm=96fd6ffea18ae6e8390f76b50b9d9ad446afa58f041d20771cd9baeab258c33da0ddc06d5f55#rd,2,2017-10-20,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
554,李向利 ∣ 奥德修斯反塞壬：立法者的正义,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484321&idx=3&sn=2d2d2658b7fbaa15cf04c7b1bb4ee71d&chksm=96fd6ffea18ae6e8d96d59548ca4fcf0e707db0357acdd3df080d783bb43af63ad596819b9f1#rd,3,2017-10-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
555,娄林 ∣ 克法洛斯：解读《王制》的一个新入口,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484321&idx=4&sn=ea9f0e46e50731081245fc7bc84c16c3&chksm=96fd6ffea18ae6e8daf8c050500993c8e0e25c3e59f47db44cb0bec60bddf5f75c3acbb26fd8#rd,4,2017-10-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
556,国庆中秋双节庆，阖家欢乐共团圆,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484310&idx=1&sn=0132647df50c50c477fb301da1310ab4&chksm=96fd6fc9a18ae6dfd4bb2b3dc238b936dd0d76b0c56cbe97843d1e17c4124f87d5bfa88b8d4f#rd,1,2017-9-30,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
557,戴一鑫  郑江淮 ∣ 供给侧视角下的 长三角制造业生产率变迁与转型升级,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247484310&idx=2&sn=475f1b790514727ef9de7abecdf43cde&chksm=96fd6fc9a18ae6df9305424dfb301886b8b50b6803f809690519889e9df42408e38de979783c#rd,2,2017-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
