index,title,link,date,have_chaolianjie,have_cankaolaiyuan,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content_num,contents,contents_countries,content_provinces,post_index,have_newmedia,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
800,“能说就要说”还是“能不说就不说”——自愿性信息披露与企业创新,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484509&idx=3&sn=e4223ae9b201a1e491b6a1d0516aa3c4&chksm=97ea18a9a09d91bfc2a0207e2f046835cee647d1ffbe9fbd347745204662ca8f126b6e648768#rd,2018-1-19,0.0,,1.0,0.0,40.0,0.0,3.0,,,,,3,1.0,,,,
801,地区间资源错配程度分析（1992-2015）,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484509&idx=4&sn=def7483bfc79e93587548e1078353b7b&chksm=97ea18a9a09d91bfc9dc347e1fd24f727413b2912e23f132221c09554e9ad35716725b3644e9#rd,2018-1-19,0.0,,1.0,1.0,214.0,0.0,1.0,,,,,4,1.0,,,,
802,2018年第1期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484508&idx=1&sn=aea796413ae85c8925aa9b74c41a9ec2&chksm=97ea18a8a09d91bec8fec13e5a53ebba0e55c7b6524795d71b3bafc64deb1a21206929c7afb4#rd,2018-1-12,0.0,,1.0,0.0,759.0,0.0,10.0,,,,,1,1.0,,,,
803,首轮封面及LOGO评选结果出炉,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484469&idx=1&sn=7422cab20dad761a1147bfd92be98ae3&chksm=97ea18c1a09d91d7d7459c61eeeb11d2031224179b645cfbbfce5c62524e18e3334b54baf09a#rd,2018-1-4,0.0,,1.0,0.0,384.0,0.0,16.0,,,,,1,1.0,,,,
804,元旦快乐,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484453&idx=1&sn=1743554925b1d39504900db4697bf263&chksm=97ea18d1a09d91c7430a8f37e2e9d23e8ad9aec29519d8c659a5cd54d4950a21f401463414a7#rd,2018-1-1,0.0,,1.0,0.0,84.0,0.0,6.0,,,,,1,1.0,,,,
805,【文学】论古代白犬书写的文化内涵——以史志、志怪小说为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484445&idx=1&sn=64f5a086e22cc430837cd58c66daa09a&chksm=97ea18e9a09d91ff348537dd8ee97b23347538bc38eee7db3a27e3b346c137f0d656720e4eb5#rd,2017-12-30,0.0,,1.0,1.0,155.0,2.0,7.0,,,,,1,1.0,,,,
806,【文学】《道咸同光四朝诗史一斑录》编纂源流考述,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484445&idx=2&sn=0c2c19e0277da6b2d0fc458527e5a4e4&chksm=97ea18e9a09d91ff806e93cfca8a49644a214a1bff2533c178148cbb223923cc2578c8330c53#rd,2017-12-30,0.0,,1.0,1.0,42.0,0.0,2.0,,,,,2,1.0,,,,
807,【文学】周作人论鲁迅“山灵的讽刺”,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484445&idx=3&sn=ddd9559eabc7dc923b6bc53b60b85d5c&chksm=97ea18e9a09d91ff8e9c46e80174cd488d7b466f34c1a272c7d8a7428cde9632c4864c7c7895#rd,2017-12-30,0.0,,1.0,1.0,137.0,0.0,5.0,,,,,3,1.0,,,,
808,【文学】论“70后”作家的历史叙事及历史感,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484445&idx=4&sn=d4dbc53c63d5d16e9f09508822b4b14f&chksm=97ea18e9a09d91ff02e35e2cee98fd50e6765643d8f40e7a046d94d6b94b7c22e8c5b8e4e81c#rd,2017-12-30,0.0,,1.0,1.0,48.0,0.0,1.0,,,,,4,1.0,,,,
809,【影视评论】空间拓展·时间跨越·性别转向——论侯孝贤电影创作的转变,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484445&idx=5&sn=3311567eace8171bd1e244544b01ee1a&chksm=97ea18e9a09d91fff4d2d597b3fa4e353726e5abb723dc436cca80505392d2d598a0bc218ec7#rd,2017-12-30,0.0,,1.0,1.0,48.0,0.0,0.0,,,,,5,1.0,,,,
810,【哲学】奎因哲学对“不可或缺论证”究竟意味着什么？,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484444&idx=1&sn=b5e6e9c56d65c04c8d4b898e85a7f748&chksm=97ea18e8a09d91fe477c783339c809a3d2dded6c18d0688733be34634a7130c8c661fd964728#rd,2017-12-23,0.0,,1.0,1.0,128.0,0.0,2.0,,,,,1,1.0,,,,
811,【历史】市场秩序的重构——解放之初北平的摊贩整顿,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484444&idx=2&sn=1968f0e34c213d7d4f622fa8c93a9fc8&chksm=97ea18e8a09d91fe9ce392d4ca46db16095773e1dcfd0386466b49d92db9978545dea8f4d8da#rd,2017-12-23,0.0,,1.0,1.0,76.0,0.0,1.0,,,,,2,1.0,,,,
812,【历史】晚明宦官的致君之学——《御世仁风》思想史意义,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484444&idx=3&sn=12f05121b41b56709b50a5fdadb65dc1&chksm=97ea18e8a09d91fed740870ac667f24998271ee96bc7bf4c8fd99851fcd88e1e17c87af11e9f#rd,2017-12-23,0.0,,1.0,1.0,64.0,0.0,1.0,,,,,3,1.0,,,,
813,【教育】中国教育学学科及学位授权点发展的思考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484429&idx=1&sn=064cc902f172547ab9081c52943daa1e&chksm=97ea18f9a09d91efc7f475e160bce2af727a0c1a149109eec0039eb9c96a7c6f76b69f163d0a#rd,2017-12-16,0.0,,1.0,1.0,291.0,0.0,2.0,,,,,1,1.0,,,,
814,【教育】教育关系的暴力异化与归化,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484429&idx=2&sn=156040d88610b1dbcb379bbb5b493f74&chksm=97ea18f9a09d91efcadb480f750b5cd25ae324bf3c03d4a0179a9270138b8d5b86dc18d0722d#rd,2017-12-16,0.0,,1.0,1.0,84.0,0.0,1.0,,,,,2,1.0,,,,
815,【教育】研究生“一稿多投”成因与改进对策——基于中国研究生培养模式兼及学术期刊,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484429&idx=3&sn=724b22c7871a9e6a261a0c0f6dcdb655&chksm=97ea18f9a09d91effc56656e4873817c392578775ace6870e0be0b08bebfc748ddf9cc92475c#rd,2017-12-16,0.0,,1.0,1.0,313.0,0.0,2.0,,,,,3,1.0,,,,
816,2017年第12期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484419&idx=1&sn=15d9e793fcfdef5d1732a459025c4aad&chksm=97ea18f7a09d91e1f650e894ff99b2fba7c61764bb55cf16e81c9f66e70c2b221c8a03bf2169#rd,2017-12-8,0.0,,1.0,0.0,803.0,0.0,11.0,,,,,1,1.0,,,,
817,【法律】董事会独立性之惑与董事分类选举制度的构建,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484405&idx=1&sn=18bf4d5d30ab868abdea20592e19e893&chksm=97ea1f01a09d96175cd0d7a705a3628df7d07c1cacb2e767fde1c19f574bda5db606a98d50f3#rd,2017-11-30,0.0,,1.0,1.0,98.0,0.0,2.0,,,,,1,1.0,,,,
818,【政治建设】当代民主党派领导干部成长规律——基于全国人大代表、政协常委的实证研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484405&idx=2&sn=3bdeab58156ef98904033dc5861d4ff8&chksm=97ea1f01a09d96178feeb39ad211cf239fe2d7a2e08d489729e1a3446cbe7cf514e8b80501e4#rd,2017-11-30,0.0,,1.0,1.0,117.0,1.0,2.0,,,,,2,1.0,,,,
819,【政治建设】中国网络反腐发展历程及趋势探析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484405&idx=3&sn=a036102a6743cd17f151456cba177d67&chksm=97ea1f01a09d9617b9848e2fc354694ea3c9e3da5415776a3d67fb06f594d87e89c8d5ac3695#rd,2017-11-30,0.0,,1.0,1.0,197.0,1.0,6.0,,,,,3,1.0,,,,
820,【文化】故都北平的文化生产与文学记忆,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484391&idx=1&sn=4b6d7249deb38fcde100cda0ac032703&chksm=97ea1f13a09d960544e9901515e9f344e26cbfbfca3454ce098b2a812665fc8b821b765a3bad#rd,2017-11-24,0.0,,1.0,1.0,120.0,0.0,1.0,,,,,1,1.0,,,,
821,【影视评论】全球景观与被围困的人——贾樟柯电影“世界”的裂变,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484391&idx=2&sn=9c8cae23110e0f92130a449f6a495788&chksm=97ea1f13a09d9605f7b79ed2f0be4148bdf5150ad0dde0ea15d62b387eb6dea2631e5c8077be#rd,2017-11-24,0.0,,1.0,1.0,101.0,0.0,1.0,,,,,2,1.0,,,,
822,【影视评论】女性意识、性权力与两性和解——李玉导演及其作品的中国式“性别场”,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484391&idx=3&sn=d8227f007dbd348a8539c7aec57c6b9c&chksm=97ea1f13a09d96051b2fa01e79c471250a9d6f24e8ffffa43ebc6ec5dc5f8a2fa2aa21e90cf0#rd,2017-11-24,0.0,,1.0,1.0,184.0,0.0,2.0,,,,,3,1.0,,,,
823,【北京人口研究】北京流动人口结构性特征及对策研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484381&idx=1&sn=465b946d0086c8d0c050fcff4b3f5230&chksm=97ea1f29a09d963f8c5d18eb78c6d586916eec8c419112e60e84333a5bad1a6c7f32a2d1a9aa#rd,2017-11-18,0.0,,1.0,1.0,631.0,0.0,6.0,,,,,1,1.0,,,,
824,【教育】教育对健康的影响——基于中国家庭追踪调查数据的分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484381&idx=2&sn=48c4dd65552d2e06911ceff0b96cc31b&chksm=97ea1f29a09d963f69c4bbc4e7e1c000b76a442206d703522e45e80614352f8d80d9591c5967#rd,2017-11-18,0.0,,1.0,1.0,142.0,0.0,1.0,,,,,2,1.0,,,,
825,【社会】项目制运作遭遇困境的文化反思——基于董村扶贫项目的分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484381&idx=3&sn=95981cad94f1b2a626791aab1192b9c6&chksm=97ea1f29a09d963f1cfb620ed851b6d1f9c00820592f2c0fab094a8123d64283a6dbb81e5021#rd,2017-11-18,0.0,,1.0,1.0,102.0,0.0,6.0,,,,,3,1.0,,,,
826,【社会】大城市郊区农业转型与流动农民的再小农化——以上海市为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484381&idx=4&sn=e67ca41c07c25d73033dd3c5ed95db7e&chksm=97ea1f29a09d963f1747467cbc5ea05ac12f437072102d69067087d041940479e86dc48a3eb3#rd,2017-11-18,0.0,,1.0,1.0,80.0,0.0,1.0,,,,,4,1.0,,,,
827,2017年第11期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484371&idx=1&sn=3db01e95efd630e4fb977c5311d1e11e&chksm=97ea1f27a09d963179561f28c796bde0b074e02f8ec40ccabb145f7a171a7c5851736baa8364#rd,2017-11-9,0.0,,1.0,0.0,815.0,0.0,14.0,,,,,1,1.0,,,,
828,【文学】言用变迁与商周因革,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484361&idx=1&sn=0a01fa8825881025a4a0919a8d6253d8&chksm=97ea1f3da09d962b8ed1bb38181657fe24295472c45a5b3fc79953ffe7b3b674dc0022a53a76#rd,2017-10-31,0.0,,1.0,1.0,72.0,0.0,3.0,,,,,1,1.0,,,,
829,【文学】《诗经·緜蛮》事义与周代举贤制度,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484361&idx=2&sn=b70623848b65b925bcb9155245bd824c&chksm=97ea1f3da09d962bcb5455fc3bdaa4d6986c390af84e29ec2219ec2dda94695cebf66d8b69a3#rd,2017-10-31,0.0,,1.0,1.0,106.0,0.0,3.0,,,,,2,1.0,,,,
830,【文学】冯克宽献万历帝祝嘏诗的外交文化解读,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484361&idx=3&sn=27fe3d6a4d0714e1dc5c6f82cf509f68&chksm=97ea1f3da09d962b5a427f23c4807ccc8cf050863c6cdb3b97091dc819e791501c42374b25ab#rd,2017-10-31,0.0,,1.0,1.0,45.0,0.0,2.0,,,,,3,1.0,,,,
831,【文学】经世与辞达——以曾国藩为中心的湘军奏议研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484361&idx=4&sn=edb63ba73a829ca7690f98673ae7de08&chksm=97ea1f3da09d962b682a35f16a0b8ecf0af35354112ed59ffb0ad29d12adcb68b118751477a5#rd,2017-10-31,0.0,,1.0,1.0,53.0,0.0,1.0,,,,,4,1.0,,,,
832,【文学】《新夏娃的激情》中的物质主义身体政治,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484361&idx=5&sn=a14c0bdc73d00e0b1aa4e695a8473037&chksm=97ea1f3da09d962b334b0d49169e755a91e6daa81b72eb8a4fb5a5bfb8af1f42eedc00b41f2b#rd,2017-10-31,0.0,,1.0,1.0,77.0,0.0,1.0,,,,,5,1.0,,,,
833,【历史】高桥作卫与百年来高升号事件研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484346&idx=1&sn=1a4717f666d53cc2f0c2420cc6bfd19c&chksm=97ea1f4ea09d96585058fe8409df29c47a9f5e85887085d84409bf44070376dbd05c0e44aad6#rd,2017-10-25,0.0,,1.0,1.0,171.0,0.0,8.0,,,,,1,1.0,,,,
834,【历史】吴经熊、蒋介石与近代中国的《圣经》翻译：以《圣咏译义初稿》为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484346&idx=2&sn=ce84359a6e98059222303d23caaeb285&chksm=97ea1f4ea09d96585d00aab46dd75490463db7f6218b96b27fe145d5fd647dfa3c7e220d24aa#rd,2017-10-25,0.0,,1.0,1.0,492.0,2.0,9.0,,,,,2,1.0,,,,
835,【历史】民国时期中外合作考察问题管窥——以中法学术考察团为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484346&idx=3&sn=c802ebcc58181cba043099830634e59c&chksm=97ea1f4ea09d965865747d9ff35c4069cd80a4484ae7753d410650ace6254a8c4fc7507a6560#rd,2017-10-25,0.0,,1.0,1.0,33.0,0.0,1.0,,,,,3,1.0,,,,
836,【历史】社会达尔文主义视域下的美国劳工问题,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484346&idx=4&sn=0753530047c5467d70d3ce5aeb2e2399&chksm=97ea1f4ea09d9658ed39750d27738afc0b14c565a58458fc7022c271b5ab2011a7216ea85c67#rd,2017-10-25,0.0,,1.0,1.0,74.0,0.0,3.0,,,,,4,1.0,,,,
837,【首都经济研究】北京市生产性服务业发展与高端制造业增长,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484345&idx=1&sn=4193cdf4cac737e6c812e80779682a8f&chksm=97ea1f4da09d965b37124a9c50f1862413a6c38f75dad8b85733d4ebbfd50ea3351461c9e266#rd,2017-10-17,0.0,,1.0,1.0,112.0,0.0,1.0,,,,,1,1.0,,,,
838,【制度建设】版权制度固有矛盾的调和研究——基于传播技术革新下美国唱片业维权的反思,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484345&idx=2&sn=57bdbb32ba011509f4d4836582163a22&chksm=97ea1f4da09d965b7a1f60abb79b8e3cbe1ecf574d4a770ef1d4edbe51cd10820e2fca56a5c0#rd,2017-10-17,0.0,,1.0,1.0,33.0,0.0,1.0,,,,,2,1.0,,,,
839,2017年第10期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484328&idx=1&sn=f276ff93c4c8fa7ad05bace80ecae243&chksm=97ea1f5ca09d964a1232e1ff0213ef1aef74e08598937222ec94aaf73dfb7b5ae68715dfb729#rd,2017-10-8,0.0,,1.0,0.0,666.0,0.0,9.0,,,,,1,1.0,,,,
840,【养老问题】社会经济地位差异下的老年人口居住安排——基于家庭代际支持视角的研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484321&idx=1&sn=a37f48a578a9548bb92251f5be115409&chksm=97ea1f55a09d96435d4ffd694c03380a702fa24dbd97fea4697b71a3a803c92800a6fe49c5f7#rd,2017-9-29,0.0,,1.0,1.0,147.0,0.0,2.0,,,,,1,1.0,,,,
841,【养老问题】城乡居民养老保险减贫效应评估——基于多维贫困的视角,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484321&idx=2&sn=46a048cd8334a3a34d59e52740f2c876&chksm=97ea1f55a09d9643a6617123b28a058cc17addc27695727592e561c75b87fc1c14076de3b464#rd,2017-9-29,0.0,,1.0,1.0,197.0,0.0,3.0,,,,,2,1.0,,,,
842,【教育】区隔的童年：城市儿童与乡村流动儿童的课余世界,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484321&idx=3&sn=e005bd616b2feb436d41d58600271107&chksm=97ea1f55a09d9643d5929b9cac14192288d28e2b88f6eb9dbf5f1e53d0f8999ae1485a1c09a6#rd,2017-9-29,0.0,,1.0,1.0,253.0,0.0,5.0,,,,,3,1.0,,,,
843,【信仰问题】家庭教会的田野观察与思考 ——以深圳市为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484316&idx=1&sn=eeda13d3f15b1438e4b944c5a1a6cc10&chksm=97ea1f68a09d967e7f99e3ce3bbd6d9fe97c50ccc0835a042d7297f994c6dd09fbada972a188#rd,2017-9-22,0.0,,1.0,1.0,211.0,0.0,4.0,,,,,1,1.0,,,,
844,【信仰问题】信仰消费与阶层分化研究——以“佛纸”为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484316&idx=2&sn=b083e9650a442b0c04d4cf87926c4014&chksm=97ea1f68a09d967ec2d98b48f8fa669104f5049af62db70fff8221b9a6363eb26afdc2fed71b#rd,2017-9-22,0.0,,1.0,1.0,98.0,0.0,3.0,,,,,2,1.0,,,,
845,【法律】“大调解”中的司法：表达与实践的悖论,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484316&idx=3&sn=79ca81e652ed285daea85c25b10bf282&chksm=97ea1f68a09d967e8e37c0395c74a98dbc61583d6e1410ef25ca0c38fa97fcd16d06d9dc3f8b#rd,2017-9-22,0.0,,1.0,1.0,68.0,0.0,3.0,,,,,3,1.0,,,,
846,【教育】高校公务法人地位是取消教师编制的核心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484305&idx=1&sn=4fa4058832b17212d5f61b9f5db9e30c&chksm=97ea1f65a09d96736f0ef8ed17dc7d467604aeba3076ddb1b120298cd1a652115ee7c4e0cbb3#rd,2017-9-17,0.0,,1.0,1.0,152.0,0.0,4.0,,,,,1,1.0,,,,
847,【教育】儿童·家庭·学校：西方近代教育观念的兴起与演进,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484305&idx=2&sn=4a6bd22b74d439c373f0ae55cf98e145&chksm=97ea1f65a09d9673ea5df0bdb669de33f28cfbb7e5b413b6e8168c623e2cf530787d424051ce#rd,2017-9-17,0.0,,1.0,1.0,99.0,0.0,3.0,,,,,2,1.0,,,,
848,【教育】民族身份、城乡分割与高等教育不平等,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484305&idx=3&sn=8287cb9b3ab108a46f59d970f8d95772&chksm=97ea1f65a09d9673ae14be707c2f566bb34fb712b01c2f905930e4da28bf4c5c11ec5302da59#rd,2017-9-17,0.0,,1.0,1.0,129.0,0.0,5.0,,,,,3,1.0,,,,
849,【教育】初中阶段教育质量与影子教育机会的不平等——以CEPS2013-2014数据为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484305&idx=4&sn=9ad7129b3cbb480512bfd0bee236ed12&chksm=97ea1f65a09d96734fe2f6dada6e547219831c8e5274cd91341dcf82ddeb1a7c647cb91f8d2b#rd,2017-9-17,0.0,,1.0,1.0,153.0,0.0,4.0,,,,,4,1.0,,,,
850,2017年第9期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484291&idx=1&sn=b58810e826801649306cb0a099122b38&chksm=97ea1f77a09d9661cbe143d7b156b87a1f9124fd08d1a4841449000262f0ab8ab6dd787f777b#rd,2017-9-8,0.0,,1.0,0.0,646.0,0.0,9.0,,,,,1,1.0,,,,
851,【文学】 金圣叹文学批评中的佛学思想转关——以其对《水浒传》《西厢记》的评点为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484286&idx=1&sn=cb9643f238952fc2cba7ef584fc1eeb4&chksm=97ea1f8aa09d969c9ee2bdbac664e1f3fd7d8badc06bafc140f371c9e919c80221b35b8e1bfb#rd,2017-8-31,0.0,,1.0,1.0,279.0,0.0,7.0,,,,,1,1.0,,,,
852,【文学】“乡土文学”：概念的理论想象与形构——以台湾二十世纪三十年代乡土文学论争为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484286&idx=2&sn=3894a93c0ca0dfc4d63309e6fd0449b5&chksm=97ea1f8aa09d969ce47f9c0530c2f746e43c25c2904fd97c85eb1811d0d072fef82eea927d22#rd,2017-8-31,0.0,,1.0,1.0,125.0,0.0,3.0,,,,,2,1.0,,,,
853,【文化】欲望、资本与精神分裂——论系列电影《小时代》的精神隐喻,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484286&idx=3&sn=d536d24f0229cd59d01a6ed3f03b6754&chksm=97ea1f8aa09d969c3bdce93dea912c4dcbff908ad982e8a2a8c122bd61f24fe1ba49e585d75b#rd,2017-8-31,0.0,,1.0,1.0,65.0,0.0,3.0,,,,,3,1.0,,,,
854,【影视评论】转型时期的贾樟柯电影创作及其困境,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484286&idx=4&sn=7be9cac0f7393319faa46e0aea4928dc&chksm=97ea1f8aa09d969cff046dca4e4043a17dc38a68ab1ec13e65d8ddc5d64138f865757809fa56#rd,2017-8-31,0.0,,1.0,1.0,45.0,0.0,2.0,,,,,4,1.0,,,,
855,【历史】东汉末年汝南“月旦评”的生成及其评价问题,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=1&sn=7b8c309a1135a326fbeb164568af6a4d&chksm=97ea1f84a09d9692eacf6bae2612be570dee55bb544e16623837b094e7412a49468b3e50fc87#rd,2017-8-25,0.0,,1.0,1.0,147.0,1.0,2.0,,,,,1,1.0,,,,
856,【历史】论书院初兴与中晚唐士人转型及儒学复兴之关系,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=2&sn=a4b7e6e276cd140a8c21a700ce72a7ee&chksm=97ea1f84a09d9692d27c928fd13c07430105a4a5b473b7d561d83c9901cf341a079ec085425c#rd,2017-8-25,0.0,,1.0,1.0,44.0,0.0,2.0,,,,,2,1.0,,,,
857,【历史】正统的诉求与建构——对刘宋文帝“太祖”庙号的考察,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=3&sn=85da3946637a8ddc8a64f50772137357&chksm=97ea1f84a09d9692bde710359ad9f7a48e4237482859d3114c250a81747a3c5d69e0d78dc743#rd,2017-8-25,0.0,,1.0,1.0,54.0,0.0,2.0,,,,,3,1.0,,,,
858,【历史】伪北大教授群体的来源与后方学界的回应,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=4&sn=0221ea4349510f87a263d26356946db7&chksm=97ea1f84a09d9692609a4cc368a9ebd1b38ba1bff0923fbc8922ec5587ba804aa9f18a2193ab#rd,2017-8-25,0.0,,1.0,1.0,207.0,2.0,2.0,,,,,4,1.0,,,,
859,【哲学】《老子》“三绝三弃”辨正,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=5&sn=01faf764959d2d693f4639dd0a0346fe&chksm=97ea1f84a09d96927a1cd0405bba75b94b38be9eed8565ea09e59c7e93cdf293979b37515976#rd,2017-8-25,0.0,,1.0,1.0,122.0,1.0,6.0,,,,,5,1.0,,,,
860,【哲学】理性的情感——论共通感在康德哲学中的证明和作用,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=6&sn=3e2d8d1e1f0378677bb2761427000cee&chksm=97ea1f84a09d96921fec7ec7f3f86935d5a6d4e94705f41a970b7e29e5bf128bc6f7271786da#rd,2017-8-25,0.0,,1.0,1.0,230.0,0.0,4.0,,,,,6,1.0,,,,
861,【哲学】从世界公民的观点能看多远的历史？——重新梳理有关康德历史哲学的争论,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484272&idx=7&sn=8330c5bfdc40983a513821ce978691c8&chksm=97ea1f84a09d9692a9bf9d23e21d9661a884bd695f512684823bc71ee1c63e59a08a9cfa68c8#rd,2017-8-25,0.0,,1.0,1.0,59.0,0.0,2.0,,,,,7,1.0,,,,
862,【历史】圆明园为中国奸民焚掠说辨析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484250&idx=1&sn=f29e0ba816c148f07d26d84a0908cc56&chksm=97ea1faea09d96b84a1efc396a75249f076ad889af1886cdd1674ff20642cbdc55b5c8822a1b#rd,2017-8-17,0.0,,1.0,1.0,179.0,1.0,5.0,,,,,1,1.0,,,,
863,【对话】圆明园被焚的刻骨铭心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484250&idx=2&sn=83e34951ef50af8e8032fa0a0a5ba9bc&chksm=97ea1faea09d96b8004e33a7e9bd8a2225b109bf938cc4f4afce5cab00fbd271ac607211af0b#rd,2017-8-17,0.0,,1.0,1.0,70.0,0.0,1.0,,,,,2,1.0,,,,
864,2017年第8期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484248&idx=1&sn=71e800fd1d49ecea9024399878d436e1&chksm=97ea1faca09d96baa939721a9198d5c26d4668b4e69590a1a1f9d61800ef24b98fb363f207f2#rd,2017-8-9,0.0,,1.0,0.0,615.0,0.0,12.0,,,,,1,1.0,,,,
865,【首都发展研究】北京非首都功能疏解的思考与刍议——基于“新都市主义”的视角,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484247&idx=1&sn=396922d3dd7bcae3894fdc0632c7e1be&chksm=97ea1fa3a09d96b5b6221f67837612df310baa191c6c686d857df058f4264db82df2c7be907b#rd,2017-7-31,0.0,,1.0,1.0,158.0,0.0,3.0,,,,,1,1.0,,,,
